khipu_id,total_cords,max_level,total_tests,total_matches,overall_match_rate,has_multi_level_summation,levels_tested,level_statistics,error
1000150,30.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000151,28.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 200.0, 'avg_confidence': 1.0}}",
1000152,35.0,2.0,5.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 5, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 163.6, 'avg_confidence': 1.0}}",
1000154,5.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000155,1.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000156,7.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 400.0, 'avg_confidence': 1.0}}",
1000157,9.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000158,30.0,3.0,5.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 27.25, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 40.0, 'avg_confidence': 1.0}}",
1000159,64.0,2.0,15.0,2.0,0.13333333333333333,False,1.0,"{'level_2.0': {'tests_performed': 15, 'matches': 2, 'match_rate': 0.13333333333333333, 'avg_difference': nan, 'avg_confidence': 0.945}}",
1000160,3.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000161,12.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000162,35.0,2.0,8.0,1.0,0.125,False,1.0,"{'level_2.0': {'tests_performed': 8, 'matches': 1, 'match_rate': 0.125, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000163,19.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000164,86.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000165,64.0,2.0,27.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 27, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 400.0, 'avg_confidence': 1.0}}",
1000166,28.0,1.0,1.0,0.0,0.0,False,1.0,"{'level_-2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 150.0, 'avg_confidence': 1.0}}",
1000167,24.0,2.0,9.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 9, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 393.3333333333333, 'avg_confidence': 1.0}}",
1000168,3.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000169,20.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000170,49.0,2.0,13.0,5.0,0.38461538461538464,False,1.0,"{'level_2.0': {'tests_performed': 13, 'matches': 5, 'match_rate': 0.38461538461538464, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000171,15.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000172,27.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000173,8.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000174,25.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000176,38.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000177,23.0,2.0,9.0,0.0,0.0,True,2.0,"{'level_-2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 180.0, 'avg_confidence': 1.0}, 'level_2.0': {'tests_performed': 8, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000178,32.0,2.0,12.0,1.0,0.08333333333333333,False,1.0,"{'level_2.0': {'tests_performed': 12, 'matches': 1, 'match_rate': 0.08333333333333333, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000179,26.0,2.0,5.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 5, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000180,105.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000182,3.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000183,589.0,3.0,21.0,2.0,0.09523809523809523,True,2.0,"{'level_2.0': {'tests_performed': 20, 'matches': 1, 'match_rate': 0.05, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 1, 'match_rate': 1.0, 'avg_difference': 0.0, 'avg_confidence': 1.0}}",
1000184,90.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000185,75.0,3.0,33.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 29, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 353.1034482758621, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 4, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 1000.0, 'avg_confidence': 1.0}}",
1000186,12.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000187,11.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 220.0, 'avg_confidence': 1.0}}",
1000188,39.0,2.0,10.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 10, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000189,10.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 100.0, 'avg_confidence': 1.0}}",
1000190,9.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000191,10.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000192,75.0,2.0,9.0,1.0,0.1111111111111111,False,1.0,"{'level_2.0': {'tests_performed': 9, 'matches': 1, 'match_rate': 0.1111111111111111, 'avg_difference': 68.88888888888889, 'avg_confidence': 1.0}}",
1000194,8.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 70.0, 'avg_confidence': 1.0}}",
1000195,3.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000196,2.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000197,77.0,2.0,7.0,1.0,0.14285714285714285,False,1.0,"{'level_2.0': {'tests_performed': 7, 'matches': 1, 'match_rate': 0.14285714285714285, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000198,260.0,3.0,99.0,18.0,0.18181818181818182,True,2.0,"{'level_2.0': {'tests_performed': 84, 'matches': 8, 'match_rate': 0.09523809523809523, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 15, 'matches': 10, 'match_rate': 0.6666666666666666, 'avg_difference': 33.0, 'avg_confidence': 1.0}}",
1000199,28.0,2.0,7.0,3.0,0.42857142857142855,False,1.0,"{'level_2.0': {'tests_performed': 7, 'matches': 3, 'match_rate': 0.42857142857142855, 'avg_difference': 15.571428571428571, 'avg_confidence': 1.0}}",
1000200,56.0,2.0,6.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 6, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000201,143.0,4.0,36.0,0.0,0.0,True,3.0,"{'level_2.0': {'tests_performed': 29, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 6, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 306.1666666666667, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 419.0, 'avg_confidence': 1.0}}",
1000204,16.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000205,4.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000206,12.0,2.0,3.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 229.33333333333334, 'avg_confidence': 1.0}}",
1000207,38.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 70.0, 'avg_confidence': 1.0}}",
1000208,45.0,4.0,16.0,2.0,0.125,True,3.0,"{'level_2.0': {'tests_performed': 12, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 3, 'matches': 1, 'match_rate': 0.3333333333333333, 'avg_difference': 16.333333333333332, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 1, 'match_rate': 1.0, 'avg_difference': 0.0, 'avg_confidence': 1.0}}",
1000209,56.0,3.0,18.0,2.0,0.1111111111111111,True,2.0,"{'level_2.0': {'tests_performed': 16, 'matches': 2, 'match_rate': 0.125, 'avg_difference': 196.1875, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 35.0, 'avg_confidence': 1.0}}",
1000210,14.0,4.0,3.0,1.0,0.3333333333333333,True,3.0,"{'level_2.0': {'tests_performed': 1, 'matches': 1, 'match_rate': 1.0, 'avg_difference': 1.0, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 40.0, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 140.0, 'avg_confidence': 1.0}}",
1000211,29.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 330.0, 'avg_confidence': 1.0}}",
1000212,53.0,2.0,10.0,1.0,0.1,False,1.0,"{'level_2.0': {'tests_performed': 10, 'matches': 1, 'match_rate': 0.1, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000213,36.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000214,45.0,2.0,7.0,1.0,0.14285714285714285,True,2.0,"{'level_-2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 300.0, 'avg_confidence': 1.0}, 'level_2.0': {'tests_performed': 6, 'matches': 1, 'match_rate': 0.16666666666666666, 'avg_difference': 237.0, 'avg_confidence': 1.0}}",
1000216,10.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000217,7.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000218,5.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000220,16.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 430.0, 'avg_confidence': 1.0}}",
1000221,33.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000222,40.0,2.0,12.0,2.0,0.16666666666666666,False,1.0,"{'level_2.0': {'tests_performed': 12, 'matches': 2, 'match_rate': 0.16666666666666666, 'avg_difference': 37.416666666666664, 'avg_confidence': 1.0}}",
1000223,31.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 79.0, 'avg_confidence': 1.0}}",
1000224,5.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000225,8.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000226,6.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000227,51.0,3.0,12.0,4.0,0.3333333333333333,True,2.0,"{'level_2.0': {'tests_performed': 6, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 6, 'matches': 4, 'match_rate': 0.6666666666666666, 'avg_difference': 9.666666666666666, 'avg_confidence': 1.0}}",
1000228,45.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000229,80.0,2.0,20.0,1.0,0.05,False,1.0,"{'level_2.0': {'tests_performed': 20, 'matches': 1, 'match_rate': 0.05, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000230,86.0,2.0,20.0,3.0,0.15,False,1.0,"{'level_2.0': {'tests_performed': 20, 'matches': 3, 'match_rate': 0.15, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000231,45.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000232,35.0,2.0,3.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 125.66666666666667, 'avg_confidence': 1.0}}",
1000233,58.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 32.0, 'avg_confidence': 1.0}}",
1000234,56.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000235,81.0,4.0,7.0,0.0,0.0,True,3.0,"{'level_2.0': {'tests_performed': 5, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 20.0, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 60.0, 'avg_confidence': 1.0}}",
1000236,82.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000238,326.0,4.0,44.0,2.0,0.045454545454545456,True,3.0,"{'level_2.0': {'tests_performed': 36, 'matches': 2, 'match_rate': 0.05555555555555555, 'avg_difference': nan, 'avg_confidence': 0.9949074074074074}, 'level_3.0': {'tests_performed': 6, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 540.0, 'avg_confidence': 1.0}}",
1000239,61.0,3.0,6.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 6, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000240,47.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000241,86.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000242,6.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000243,23.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 51.0, 'avg_confidence': 1.0}}",
1000244,25.0,2.0,3.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000245,33.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000246,41.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000247,26.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000248,26.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000249,66.0,2.0,4.0,3.0,0.75,False,1.0,"{'level_2.0': {'tests_performed': 4, 'matches': 3, 'match_rate': 0.75, 'avg_difference': 5.25, 'avg_confidence': 1.0}}",
1000250,74.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000251,79.0,2.0,13.0,12.0,0.9230769230769231,False,1.0,"{'level_2.0': {'tests_performed': 13, 'matches': 12, 'match_rate': 0.9230769230769231, 'avg_difference': 20.692307692307693, 'avg_confidence': 1.0}}",
1000252,13.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000253,24.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000254,11.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000255,31.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 50.0, 'avg_confidence': 1.0}}",
1000256,14.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000257,7.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 39.0, 'avg_confidence': 1.0}}",
1000258,44.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000259,111.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000260,35.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 739.5, 'avg_confidence': 1.0}}",
1000261,35.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 739.5, 'avg_confidence': 1.0}}",
1000262,73.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000263,74.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 114.0, 'avg_confidence': 1.0}}",
1000264,114.0,2.0,2.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 24.0, 'avg_confidence': 1.0}}",
1000265,55.0,2.0,3.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 554.0, 'avg_confidence': 1.0}}",
1000266,54.0,2.0,18.0,2.0,0.1111111111111111,False,1.0,"{'level_2.0': {'tests_performed': 18, 'matches': 2, 'match_rate': 0.1111111111111111, 'avg_difference': 81.0, 'avg_confidence': 1.0}}",
1000267,61.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000268,72.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000269,105.0,2.0,35.0,7.0,0.2,False,1.0,"{'level_2.0': {'tests_performed': 35, 'matches': 7, 'match_rate': 0.2, 'avg_difference': 34.74285714285714, 'avg_confidence': 1.0}}",
1000270,102.0,2.0,25.0,1.0,0.04,False,1.0,"{'level_2.0': {'tests_performed': 25, 'matches': 1, 'match_rate': 0.04, 'avg_difference': 337.8, 'avg_confidence': 0.9890000000000001}}",
1000271,125.0,2.0,22.0,1.0,0.045454545454545456,False,1.0,"{'level_2.0': {'tests_performed': 22, 'matches': 1, 'match_rate': 0.045454545454545456, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000272,61.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 59.0, 'avg_confidence': 1.0}}",
1000273,371.0,2.0,51.0,7.0,0.13725490196078433,False,1.0,"{'level_2.0': {'tests_performed': 51, 'matches': 7, 'match_rate': 0.13725490196078433, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000274,131.0,2.0,17.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 17, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 209.0, 'avg_confidence': 1.0}}",
1000275,288.0,2.0,57.0,1.0,0.017543859649122806,False,1.0,"{'level_2.0': {'tests_performed': 57, 'matches': 1, 'match_rate': 0.017543859649122806, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000276,8.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 100.0, 'avg_confidence': 1.0}}",
1000277,39.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000279,588.0,6.0,219.0,2.0,0.0091324200913242,True,5.0,"{'level_2.0': {'tests_performed': 61, 'matches': 1, 'match_rate': 0.01639344262295082, 'avg_difference': nan, 'avg_confidence': 0.9683879781420764}, 'level_3.0': {'tests_performed': 82, 'matches': 1, 'match_rate': 0.012195121951219513, 'avg_difference': nan, 'avg_confidence': 0.988279132791328}, 'level_4.0': {'tests_performed': 62, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 0.9794354838709678}, 'level_5.0': {'tests_performed': 12, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_6.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000280,273.0,2.0,73.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 73, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 623.986301369863, 'avg_confidence': 1.0}}",
1000283,43.0,2.0,9.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 9, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000285,157.0,3.0,40.0,8.0,0.2,True,2.0,"{'level_2.0': {'tests_performed': 39, 'matches': 8, 'match_rate': 0.20512820512820512, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 80.0, 'avg_confidence': 1.0}}",
1000287,260.0,2.0,33.0,2.0,0.06060606060606061,False,1.0,"{'level_2.0': {'tests_performed': 33, 'matches': 2, 'match_rate': 0.06060606060606061, 'avg_difference': nan, 'avg_confidence': 0.9878787878787879}}",
1000288,16.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000289,12.0,2.0,1.0,0.0,0.0,False,1.0,"{'level_2.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 29.0, 'avg_confidence': 1.0}}",
1000290,23.0,2.0,0.0,0.0,0.0,False,0.0,{},
1000291,24.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000292,866.0,4.0,152.0,9.0,0.05921052631578947,True,3.0,"{'level_2.0': {'tests_performed': 132, 'matches': 7, 'match_rate': 0.05303030303030303, 'avg_difference': nan, 'avg_confidence': 0.9945616883116882}, 'level_3.0': {'tests_performed': 19, 'matches': 2, 'match_rate': 0.10526315789473684, 'avg_difference': 75.78947368421052, 'avg_confidence': 0.9894736842105264}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 400.0, 'avg_confidence': 0.7200000000000001}}",
1000293,321.0,3.0,68.0,2.0,0.029411764705882353,True,2.0,"{'level_2.0': {'tests_performed': 61, 'matches': 1, 'match_rate': 0.01639344262295082, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 7, 'matches': 1, 'match_rate': 0.14285714285714285, 'avg_difference': 192.42857142857142, 'avg_confidence': 1.0}}",
1000295,42.0,2.0,2.0,1.0,0.5,False,1.0,"{'level_2.0': {'tests_performed': 2, 'matches': 1, 'match_rate': 0.5, 'avg_difference': 139.5, 'avg_confidence': 1.0}}",
1000296,38.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000297,24.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000298,275.0,4.0,66.0,1.0,0.015151515151515152,True,3.0,"{'level_2.0': {'tests_performed': 43, 'matches': 1, 'match_rate': 0.023255813953488372, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 21, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 123.0, 'avg_confidence': 1.0}}",
1000299,256.0,4.0,54.0,4.0,0.07407407407407407,True,3.0,"{'level_2.0': {'tests_performed': 23, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 26, 'matches': 2, 'match_rate': 0.07692307692307693, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 5, 'matches': 2, 'match_rate': 0.4, 'avg_difference': 126.4, 'avg_confidence': 1.0}}",
1000300,89.0,3.0,23.0,1.0,0.043478260869565216,True,2.0,"{'level_2.0': {'tests_performed': 21, 'matches': 1, 'match_rate': 0.047619047619047616, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 2, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 460.0, 'avg_confidence': 1.0}}",
1000301,105.0,3.0,23.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 22, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 59.0, 'avg_confidence': 1.0}}",
1000302,100.0,3.0,24.0,0.0,0.0,True,2.0,"{'level_2.0': {'tests_performed': 21, 'matches': 0, 'match_rate': 0.0, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 3, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 77.0, 'avg_confidence': 1.0}}",
1000303,17.0,2.0,3.0,2.0,0.6666666666666666,False,1.0,"{'level_2.0': {'tests_performed': 3, 'matches': 2, 'match_rate': 0.6666666666666666, 'avg_difference': 6.333333333333333, 'avg_confidence': 1.0}}",
1000304,91.0,2.0,7.0,1.0,0.14285714285714285,False,1.0,"{'level_2.0': {'tests_performed': 7, 'matches': 1, 'match_rate': 0.14285714285714285, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000305,75.0,3.0,27.0,3.0,0.1111111111111111,True,2.0,"{'level_2.0': {'tests_performed': 26, 'matches': 3, 'match_rate': 0.11538461538461539, 'avg_difference': nan, 'avg_confidence': 1.0}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 29.0, 'avg_confidence': 1.0}}",
1000306,19.0,2.0,8.0,1.0,0.125,False,1.0,"{'level_2.0': {'tests_performed': 8, 'matches': 1, 'match_rate': 0.125, 'avg_difference': 10.0, 'avg_confidence': 1.0}}",
1000307,20.0,2.0,9.0,1.0,0.1111111111111111,False,1.0,"{'level_2.0': {'tests_performed': 9, 'matches': 1, 'match_rate': 0.1111111111111111, 'avg_difference': nan, 'avg_confidence': 1.0}}",
1000309,42.0,2.0,21.0,7.0,0.3333333333333333,False,1.0,"{'level_2.0': {'tests_performed': 21, 'matches': 7, 'match_rate': 0.3333333333333333, 'avg_difference': 15.0, 'avg_confidence': 1.0}}",
1000310,97.0,2.0,8.0,1.0,0.125,False,1.0,"{'level_2.0': {'tests_performed': 8, 'matches': 1, 'match_rate': 0.125, 'avg_difference': 96.125, 'avg_confidence': 0.95}}",
1000312,89.0,1.0,0.0,0.0,0.0,False,0.0,{},
1000313,95.0,2.0,8.0,3.0,0.375,False,1.0,"{'level_2.0': {'tests_performed': 8, 'matches': 3, 'match_rate': 0.375, 'avg_difference': 27.25, 'avg_confidence': 1.0}}",
1000314,212.0,4.0,27.0,1.0,0.037037037037037035,True,3.0,"{'level_2.0': {'tests_performed': 25, 'matches': 1, 'match_rate': 0.04, 'avg_difference': 246.08, 'avg_confidence': 0.9470000000000001}, 'level_3.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 50.0, 'avg_confidence': 1.0}, 'level_4.0': {'tests_performed': 1, 'matches': 0, 'match_rate': 0.0, 'avg_difference': 50.0, 'avg_confidence': 1.0}}",
1000315,86.0,2.0,6.0,1.0,0.16666666666666666,False,1.0,"{'level_2.0': {'tests_performed': 6, 'matches': 1, 'match_rate': 0.16666666666666666, 'avg_difference': nan, 'avg_confidence': 1.0}}",
