khipu_id,num_nodes,depth,avg_branching,model
synthetic_empirical_529,5,2,2.3229813664596275,empirical_random
synthetic_empirical_530,46,1,7.2,empirical_random
synthetic_empirical_531,592,2,16.333333333333332,empirical_random
synthetic_empirical_532,0,0,24.0,empirical_random
synthetic_empirical_533,21,1,96.0,empirical_random
synthetic_empirical_534,14,3,4.472222222222222,empirical_random
synthetic_empirical_535,181,3,4.5,empirical_random
synthetic_empirical_536,15,1,2.5,empirical_random
synthetic_empirical_537,363,2,10.125,empirical_random
synthetic_empirical_538,9,2,5.0,empirical_random
synthetic_empirical_539,91,2,2.839080459770115,empirical_random
synthetic_empirical_540,46,3,19.0,empirical_random
synthetic_empirical_541,101,1,9.0,empirical_random
synthetic_empirical_542,14,2,2.5789473684210527,empirical_random
synthetic_empirical_543,37,2,6.894736842105263,empirical_random
synthetic_empirical_544,97,3,47.0,empirical_random
synthetic_empirical_545,52,3,11.65,empirical_random
synthetic_empirical_546,158,1,30.0,empirical_random
synthetic_empirical_547,11,2,22.0,empirical_random
synthetic_empirical_548,32,1,25.0,empirical_random
synthetic_empirical_549,7,2,24.0,empirical_random
synthetic_empirical_550,248,3,7.769230769230769,empirical_random
synthetic_empirical_551,187,1,2.833333333333333,empirical_random
synthetic_empirical_552,382,1,10.0,empirical_random
synthetic_empirical_553,9,2,0.0,empirical_random
synthetic_empirical_554,19,2,16.333333333333332,empirical_random
synthetic_empirical_555,39,0,38.0,empirical_random
synthetic_empirical_556,10,2,18.0,empirical_random
synthetic_empirical_557,93,3,5.5,empirical_random
synthetic_empirical_558,73,2,4.7073170731707314,empirical_random
synthetic_empirical_559,11,2,4.0,empirical_random
synthetic_empirical_560,25,1,8.486486486486486,empirical_random
synthetic_empirical_561,5,4,7.0,empirical_random
synthetic_empirical_562,144,0,15.0,empirical_random
synthetic_empirical_563,73,2,30.0,empirical_random
synthetic_empirical_564,15,2,3.282608695652174,empirical_random
synthetic_empirical_565,105,1,7.0,empirical_random
synthetic_empirical_566,14,1,18.0,empirical_random
synthetic_empirical_567,231,3,30.0,empirical_random
synthetic_empirical_568,28,2,11.142857142857142,empirical_random
synthetic_empirical_569,71,2,20.0,empirical_random
synthetic_empirical_570,81,1,4.418604651162791,empirical_random
synthetic_empirical_571,28,3,3.152941176470588,empirical_random
synthetic_empirical_572,29,1,15.0,empirical_random
synthetic_empirical_573,90,1,101.0,empirical_random
synthetic_empirical_574,0,2,9.0,empirical_random
synthetic_empirical_575,955,5,4.0,empirical_random
synthetic_empirical_576,50,3,1.5,empirical_random
synthetic_empirical_577,11,3,2.5,empirical_random
synthetic_empirical_578,358,2,3.803921568627451,empirical_random
synthetic_empirical_579,27,4,2.571428571428572,empirical_random
synthetic_empirical_580,49,4,4.5,empirical_random
synthetic_empirical_581,371,3,2.806201550387597,empirical_random
synthetic_empirical_582,22,2,8.15,empirical_random
synthetic_empirical_583,228,4,7.0,empirical_random
synthetic_empirical_584,121,3,5.0,empirical_random
synthetic_empirical_585,0,3,4.88,empirical_random
synthetic_empirical_586,29,1,3.5789473684210527,empirical_random
synthetic_empirical_587,18,4,0.0,empirical_random
synthetic_empirical_588,106,2,5.0,empirical_random
synthetic_empirical_589,80,2,5.0,empirical_random
synthetic_empirical_590,61,2,3.8666666666666663,empirical_random
synthetic_empirical_591,121,2,47.0,empirical_random
synthetic_empirical_592,875,2,2.2916666666666665,empirical_random
synthetic_empirical_593,10,2,2.933333333333333,empirical_random
synthetic_empirical_594,76,3,20.666666666666668,empirical_random
synthetic_empirical_595,54,2,5.9,empirical_random
synthetic_empirical_596,10,2,85.5,empirical_random
synthetic_empirical_597,70,1,2.571428571428572,empirical_random
synthetic_empirical_598,419,2,3.9444444444444446,empirical_random
synthetic_empirical_599,18,4,2.2058823529411766,empirical_random
synthetic_empirical_600,339,1,5.875,empirical_random
synthetic_empirical_601,92,2,111.0,empirical_random
synthetic_empirical_602,49,3,4.25,empirical_random
synthetic_empirical_603,120,1,61.0,empirical_random
synthetic_empirical_604,20,2,5.0,empirical_random
synthetic_empirical_605,17,1,91.0,empirical_random
synthetic_empirical_606,56,1,3.117647058823529,empirical_random
synthetic_empirical_607,30,1,30.0,empirical_random
synthetic_empirical_608,17,1,3.2,empirical_random
synthetic_empirical_609,13,3,3.0,empirical_random
synthetic_empirical_610,50,2,35.0,empirical_random
synthetic_empirical_611,32,4,6.181818181818182,empirical_random
synthetic_empirical_612,290,2,3.1,empirical_random
synthetic_empirical_613,8,1,4.310344827586207,empirical_random
synthetic_empirical_614,11,2,29.0,empirical_random
synthetic_empirical_615,184,2,7.578947368421052,empirical_random
synthetic_empirical_616,288,2,101.0,empirical_random
synthetic_empirical_617,52,2,2.839080459770115,empirical_random
synthetic_empirical_618,15,1,14.0,empirical_random
synthetic_empirical_619,18,1,5.6,empirical_random
synthetic_empirical_620,5,4,1.9090909090909087,empirical_random
synthetic_empirical_621,17,2,17.272727272727273,empirical_random
synthetic_empirical_622,95,1,7.027027027027027,empirical_random
synthetic_empirical_623,19,2,8.0,empirical_random
synthetic_empirical_624,6,1,9.705882352941176,empirical_random
synthetic_empirical_625,5,1,4.571428571428571,empirical_random
synthetic_empirical_626,21,1,10.483516483516484,empirical_random
synthetic_empirical_627,50,2,4.310344827586207,empirical_random
synthetic_empirical_628,31,1,3.076923076923077,empirical_random
synthetic_empirical_629,15,3,29.0,empirical_random
synthetic_empirical_630,79,2,120.0,empirical_random
synthetic_empirical_631,25,2,3.5,empirical_random
synthetic_empirical_632,199,2,19.0,empirical_random
synthetic_empirical_633,7,2,17.4,empirical_random
synthetic_empirical_634,382,3,12.0,empirical_random
synthetic_empirical_635,102,1,38.0,empirical_random
synthetic_empirical_636,24,1,35.0,empirical_random
synthetic_empirical_637,58,3,2.25,empirical_random
synthetic_empirical_638,24,2,11.5,empirical_random
synthetic_empirical_639,8,2,0.0,empirical_random
synthetic_empirical_640,83,1,10.0,empirical_random
synthetic_empirical_641,9,2,1.803921568627451,empirical_random
synthetic_empirical_642,87,5,15.0,empirical_random
synthetic_empirical_643,405,2,2.333333333333333,empirical_random
synthetic_empirical_644,31,3,5.0,empirical_random
synthetic_empirical_645,14,2,6.0,empirical_random
synthetic_empirical_646,81,3,9.0,empirical_random
synthetic_empirical_647,17,3,4.925925925925926,empirical_random
synthetic_empirical_648,126,2,2.5,empirical_random
synthetic_empirical_649,33,4,5.0,empirical_random
synthetic_empirical_650,9,1,11.0,empirical_random
synthetic_empirical_651,27,2,13.0,empirical_random
synthetic_empirical_652,66,4,29.0,empirical_random
synthetic_empirical_653,286,3,32.0,empirical_random
synthetic_empirical_654,91,1,38.8,empirical_random
synthetic_empirical_655,134,1,38.8,empirical_random
synthetic_empirical_656,28,1,19.0,empirical_random
synthetic_empirical_657,28,1,2.3684210526315788,empirical_random
synthetic_empirical_658,29,1,14.0,empirical_random
synthetic_empirical_659,16,1,25.0,empirical_random
synthetic_empirical_660,33,1,5.45,empirical_random
synthetic_empirical_661,17,1,11.5,empirical_random
synthetic_empirical_662,322,3,11.666666666666666,empirical_random
synthetic_empirical_663,31,2,3.6666666666666665,empirical_random
synthetic_empirical_664,91,1,10.0,empirical_random
synthetic_empirical_665,6,2,10.555555555555555,empirical_random
synthetic_empirical_666,83,3,3.25,empirical_random
synthetic_empirical_667,12,4,11.333333333333334,empirical_random
synthetic_empirical_668,9,1,2.2058823529411766,empirical_random
synthetic_empirical_669,19,1,2.4,empirical_random
synthetic_empirical_670,135,2,7.2,empirical_random
synthetic_empirical_671,8,2,3.25,empirical_random
synthetic_empirical_672,25,3,4.125,empirical_random
synthetic_empirical_673,26,2,9.125,empirical_random
synthetic_empirical_674,60,2,20.0,empirical_random
synthetic_empirical_675,22,1,1.818181818181818,empirical_random
synthetic_empirical_676,92,3,3.125,empirical_random
synthetic_empirical_677,29,1,107.0,empirical_random
synthetic_empirical_678,8,4,4.022222222222222,empirical_random
synthetic_empirical_679,13,2,4.0,empirical_random
synthetic_empirical_680,80,2,5.271428571428571,empirical_random
synthetic_empirical_681,23,2,2.7472527472527477,empirical_random
synthetic_empirical_682,29,1,9.333333333333334,empirical_random
synthetic_empirical_683,77,1,5.097222222222222,empirical_random
synthetic_empirical_684,49,2,8.0,empirical_random
synthetic_empirical_685,144,2,9.333333333333334,empirical_random
synthetic_empirical_686,196,2,3.803921568627451,empirical_random
synthetic_empirical_687,8,3,10.0,empirical_random
synthetic_empirical_688,25,2,33.0,empirical_random
synthetic_empirical_689,33,3,13.416666666666666,empirical_random
synthetic_empirical_690,165,0,2.0211267605633805,empirical_random
synthetic_empirical_691,10,2,39.0,empirical_random
synthetic_empirical_692,16,2,164.0,empirical_random
synthetic_empirical_693,30,3,13.0,empirical_random
synthetic_empirical_694,16,2,9.0,empirical_random
synthetic_empirical_695,133,1,2.2916666666666665,empirical_random
synthetic_empirical_696,28,2,0.0,empirical_random
synthetic_empirical_697,58,1,14.0,empirical_random
synthetic_empirical_698,323,1,74.0,empirical_random
synthetic_empirical_699,13,3,74.0,empirical_random
synthetic_empirical_700,145,2,5.0,empirical_random
synthetic_empirical_701,97,1,68.0,empirical_random
synthetic_empirical_702,74,3,62.0,empirical_random
synthetic_empirical_703,37,1,3.5,empirical_random
synthetic_empirical_704,165,2,71.0,empirical_random
synthetic_empirical_705,304,2,10.125,empirical_random
synthetic_empirical_706,19,3,7.578947368421052,empirical_random
synthetic_empirical_707,117,4,2.25,empirical_random
synthetic_empirical_708,37,2,6.0,empirical_random
synthetic_empirical_709,181,2,71.0,empirical_random
synthetic_empirical_710,43,2,2.3008849557522124,empirical_random
synthetic_empirical_711,9,1,10.125,empirical_random
synthetic_empirical_712,8,1,10.0,empirical_random
synthetic_empirical_713,0,1,98.0,empirical_random
synthetic_empirical_714,83,1,2.027027027027027,empirical_random
synthetic_empirical_715,158,2,8.75,empirical_random
synthetic_empirical_716,8,2,163.0,empirical_random
synthetic_empirical_717,31,0,3.25,empirical_random
synthetic_empirical_718,43,2,9.0,empirical_random
synthetic_empirical_719,187,1,20.0,empirical_random
synthetic_empirical_720,63,2,23.0,empirical_random
synthetic_empirical_721,19,2,0.0,empirical_random
synthetic_empirical_722,62,1,3.954545454545455,empirical_random
synthetic_empirical_723,101,1,86.0,empirical_random
synthetic_empirical_724,16,3,3.6944444444444446,empirical_random
synthetic_empirical_725,59,2,3.125,empirical_random
synthetic_empirical_726,31,3,4.604166666666667,empirical_random
synthetic_empirical_727,7,2,5.0,empirical_random
synthetic_empirical_728,0,3,2.2916666666666665,empirical_random
synthetic_empirical_729,105,2,16.5,empirical_random
synthetic_empirical_730,49,1,4.285714285714286,empirical_random
synthetic_empirical_731,0,2,39.0,empirical_random
synthetic_empirical_732,363,2,3.870967741935484,empirical_random
synthetic_empirical_733,196,1,2.839080459770115,empirical_random
synthetic_empirical_734,163,3,5.454545454545454,empirical_random
synthetic_empirical_735,31,3,3.0,empirical_random
synthetic_empirical_736,214,2,2.2916666666666665,empirical_random
synthetic_empirical_737,137,1,21.0,empirical_random
synthetic_empirical_738,19,4,1.803921568627451,empirical_random
synthetic_empirical_739,45,2,12.5,empirical_random
synthetic_empirical_740,5,4,28.5,empirical_random
synthetic_empirical_741,78,1,28.0,empirical_random
synthetic_empirical_742,12,1,70.0,empirical_random
synthetic_empirical_743,52,2,12.4,empirical_random
synthetic_empirical_744,13,2,2.6467065868263475,empirical_random
synthetic_empirical_745,0,2,3.5,empirical_random
synthetic_empirical_746,126,3,1.9,empirical_random
synthetic_empirical_747,5,3,2.2,empirical_random
synthetic_empirical_748,17,2,3.5,empirical_random
synthetic_empirical_749,48,2,19.0,empirical_random
synthetic_empirical_750,25,1,20.666666666666668,empirical_random
synthetic_empirical_751,9,2,2.0211267605633805,empirical_random
synthetic_empirical_752,14,2,4.125,empirical_random
synthetic_empirical_753,59,2,38.8,empirical_random
synthetic_empirical_754,33,2,13.846153846153848,empirical_random
synthetic_empirical_755,8,0,13.416666666666666,empirical_random
synthetic_empirical_756,22,2,24.0,empirical_random
synthetic_empirical_757,542,1,4.405797101449275,empirical_random
synthetic_empirical_758,0,2,3.75,empirical_random
synthetic_empirical_759,257,1,61.0,empirical_random
synthetic_empirical_760,36,2,1.95,empirical_random
synthetic_empirical_761,315,3,11.0,empirical_random
synthetic_empirical_762,42,5,5.0,empirical_random
synthetic_empirical_763,5,2,5.0,empirical_random
synthetic_empirical_764,34,2,33.0,empirical_random
synthetic_empirical_765,20,2,5.0,empirical_random
synthetic_empirical_766,91,2,24.0,empirical_random
synthetic_empirical_767,56,3,3.3043478260869565,empirical_random
synthetic_empirical_768,7,2,5.0,empirical_random
synthetic_empirical_769,8,1,9.0,empirical_random
synthetic_empirical_770,9,1,7.0,empirical_random
synthetic_empirical_771,106,4,6.666666666666667,empirical_random
synthetic_empirical_772,29,2,3.64,empirical_random
synthetic_empirical_773,6,2,98.0,empirical_random
synthetic_empirical_774,8,2,6.0,empirical_random
synthetic_empirical_775,5,1,86.0,empirical_random
synthetic_empirical_776,10,1,71.0,empirical_random
synthetic_empirical_777,69,4,10.483516483516484,empirical_random
synthetic_empirical_778,46,1,2.76,empirical_random
synthetic_empirical_779,5,1,15.5,empirical_random
synthetic_empirical_780,73,2,85.5,empirical_random
synthetic_empirical_781,23,2,44.0,empirical_random
synthetic_empirical_782,56,1,34.0,empirical_random
synthetic_empirical_783,165,3,3.4871794871794872,empirical_random
synthetic_empirical_784,258,2,7.769230769230769,empirical_random
synthetic_empirical_785,234,3,10.0,empirical_random
synthetic_empirical_786,33,2,89.0,empirical_random
synthetic_empirical_787,8,2,1.7142857142857142,empirical_random
synthetic_empirical_788,87,2,4.88,empirical_random
synthetic_empirical_789,7,2,2.176470588235294,empirical_random
synthetic_empirical_790,8,2,3.0,empirical_random
synthetic_empirical_791,196,1,30.0,empirical_random
synthetic_empirical_792,7,2,4.589743589743589,empirical_random
synthetic_empirical_793,16,1,3.5,empirical_random
synthetic_empirical_794,8,2,7.0,empirical_random
synthetic_empirical_795,91,1,72.0,empirical_random
synthetic_empirical_796,25,2,2.238095238095238,empirical_random
synthetic_empirical_797,363,2,5.0,empirical_random
synthetic_empirical_798,419,2,22.0,empirical_random
synthetic_empirical_799,19,1,4.971428571428572,empirical_random
synthetic_empirical_800,63,1,43.0,empirical_random
synthetic_empirical_801,92,2,6.0,empirical_random
synthetic_empirical_802,43,3,3.135135135135135,empirical_random
synthetic_empirical_803,8,2,56.0,empirical_random
synthetic_empirical_804,26,3,18.0,empirical_random
synthetic_empirical_805,144,1,4.7,empirical_random
synthetic_empirical_806,4,1,3.64,empirical_random
synthetic_empirical_807,23,1,24.0,empirical_random
synthetic_empirical_808,43,1,14.5,empirical_random
synthetic_empirical_809,16,2,3.25,empirical_random
synthetic_empirical_810,419,1,3.0,empirical_random
synthetic_empirical_811,168,2,2.933333333333333,empirical_random
synthetic_empirical_812,48,1,11.25,empirical_random
synthetic_empirical_813,226,3,3.1296296296296298,empirical_random
synthetic_empirical_814,82,6,11.4,empirical_random
synthetic_empirical_815,70,2,2.4242424242424243,empirical_random
synthetic_empirical_816,26,3,180.0,empirical_random
synthetic_empirical_817,106,2,3.5,empirical_random
synthetic_empirical_818,214,3,4.538461538461538,empirical_random
synthetic_empirical_819,91,2,3.5,empirical_random
synthetic_empirical_820,54,3,0.0,empirical_random
synthetic_empirical_821,42,1,6.0,empirical_random
synthetic_empirical_822,26,2,11.4,empirical_random
synthetic_empirical_823,18,4,65.0,empirical_random
synthetic_empirical_824,11,2,11.666666666666666,empirical_random
synthetic_empirical_825,58,2,6.0,empirical_random
synthetic_empirical_826,36,1,39.0,empirical_random
synthetic_empirical_827,4,2,37.0,empirical_random
synthetic_empirical_828,199,2,25.0,empirical_random
synthetic_empirical_829,261,1,8.0,empirical_random
synthetic_empirical_830,77,2,3.803921568627451,empirical_random
synthetic_empirical_831,27,1,4.5,empirical_random
synthetic_empirical_832,58,2,15.0,empirical_random
synthetic_empirical_833,65,2,43.0,empirical_random
synthetic_empirical_834,26,4,11.4,empirical_random
synthetic_empirical_835,90,2,2.2,empirical_random
synthetic_empirical_836,63,2,9.333333333333334,empirical_random
synthetic_empirical_837,40,1,3.3529411764705883,empirical_random
synthetic_empirical_838,36,1,10.666666666666666,empirical_random
synthetic_empirical_839,66,2,3.225806451612903,empirical_random
synthetic_empirical_840,102,1,34.666666666666664,empirical_random
synthetic_empirical_841,21,3,3.1,empirical_random
synthetic_empirical_842,322,2,4.7,empirical_random
synthetic_empirical_843,217,2,2.0,empirical_random
synthetic_empirical_844,20,3,7.0,empirical_random
synthetic_empirical_845,67,1,4.694444444444445,empirical_random
synthetic_empirical_846,80,1,3.3043478260869565,empirical_random
synthetic_empirical_847,72,1,20.666666666666668,empirical_random
synthetic_empirical_848,155,1,43.0,empirical_random
synthetic_empirical_849,91,2,9.705882352941176,empirical_random
synthetic_empirical_850,419,1,39.0,empirical_random
synthetic_empirical_851,89,1,4.538461538461538,empirical_random
synthetic_empirical_852,40,4,14.5,empirical_random
synthetic_empirical_853,96,1,22.0,empirical_random
synthetic_empirical_854,103,1,4.538461538461538,empirical_random
synthetic_empirical_855,62,2,19.0,empirical_random
synthetic_empirical_856,150,1,3.25,empirical_random
synthetic_empirical_857,213,1,9.625,empirical_random
synthetic_empirical_858,10,3,0.0,empirical_random
synthetic_empirical_859,363,1,2.8125,empirical_random
synthetic_empirical_860,6,1,44.0,empirical_random
synthetic_empirical_861,28,3,3.9,empirical_random
synthetic_empirical_862,7,2,164.0,empirical_random
synthetic_empirical_863,0,1,3.9,empirical_random
synthetic_empirical_864,49,2,72.0,empirical_random
synthetic_empirical_865,13,2,1.6666666666666667,empirical_random
synthetic_empirical_866,18,1,7.384615384615385,empirical_random
synthetic_empirical_867,0,2,3.2,empirical_random
synthetic_empirical_868,29,1,5.0,empirical_random
synthetic_empirical_869,12,1,108.0,empirical_random
synthetic_empirical_870,19,1,7.027027027027027,empirical_random
synthetic_empirical_871,137,1,3.8461538461538463,empirical_random
synthetic_empirical_872,11,1,8.75,empirical_random
synthetic_empirical_873,282,2,4.0,empirical_random
synthetic_empirical_874,574,2,287.0,empirical_random
synthetic_empirical_875,162,1,10.75,empirical_random
synthetic_empirical_876,315,2,3.0,empirical_random
synthetic_empirical_877,195,2,3.3,empirical_random
synthetic_empirical_878,22,1,6.0,empirical_random
synthetic_empirical_879,29,1,2.5,empirical_random
synthetic_empirical_880,6,1,3.0,empirical_random
synthetic_empirical_881,28,1,5.0,empirical_random
synthetic_empirical_882,181,1,5.0,empirical_random
synthetic_empirical_883,22,2,5.6,empirical_random
synthetic_empirical_884,44,3,2.806201550387597,empirical_random
synthetic_empirical_885,48,3,15.0,empirical_random
synthetic_empirical_886,93,2,11.65,empirical_random
synthetic_empirical_887,172,1,21.0,empirical_random
synthetic_empirical_888,0,1,5.097222222222222,empirical_random
synthetic_empirical_889,6,1,5.9,empirical_random
synthetic_empirical_890,30,3,17.0,empirical_random
synthetic_empirical_891,18,1,3.6206896551724137,empirical_random
synthetic_empirical_892,20,2,5.0,empirical_random
synthetic_empirical_893,20,3,9.615384615384617,empirical_random
synthetic_empirical_894,34,1,2.4,empirical_random
synthetic_empirical_895,43,3,3.1875,empirical_random
synthetic_empirical_896,21,2,2.8,empirical_random
synthetic_empirical_897,38,4,6.333333333333333,empirical_random
synthetic_empirical_898,19,2,5.454545454545454,empirical_random
synthetic_empirical_899,29,2,16.4,empirical_random
synthetic_empirical_900,57,3,3.0,empirical_random
synthetic_empirical_901,34,1,4.285714285714286,empirical_random
synthetic_empirical_902,95,3,10.75,empirical_random
synthetic_empirical_903,213,2,140.5,empirical_random
synthetic_empirical_904,16,2,47.0,empirical_random
synthetic_empirical_905,73,2,13.2,empirical_random
synthetic_empirical_906,30,2,4.0,empirical_random
synthetic_empirical_907,491,2,107.0,empirical_random
synthetic_empirical_908,10,4,18.789473684210527,empirical_random
synthetic_empirical_909,15,1,3.225806451612903,empirical_random
synthetic_empirical_910,19,2,29.0,empirical_random
synthetic_empirical_911,12,1,10.75,empirical_random
synthetic_empirical_912,103,1,30.0,empirical_random
synthetic_empirical_913,31,2,10.0,empirical_random
synthetic_empirical_914,28,2,2.891304347826087,empirical_random
synthetic_empirical_915,41,4,5.0,empirical_random
synthetic_empirical_916,16,2,4.310344827586207,empirical_random
synthetic_empirical_917,38,3,20.0,empirical_random
synthetic_empirical_918,39,2,112.0,empirical_random
synthetic_empirical_919,12,2,4.0,empirical_random
synthetic_empirical_920,29,3,3.4871794871794872,empirical_random
synthetic_empirical_921,27,1,12.0,empirical_random
synthetic_empirical_922,35,1,10.666666666666666,empirical_random
synthetic_empirical_923,542,4,3.5789473684210527,empirical_random
synthetic_empirical_924,59,3,4.925925925925926,empirical_random
synthetic_empirical_925,36,2,8.0,empirical_random
synthetic_empirical_926,16,2,16.0,empirical_random
synthetic_empirical_927,261,2,4.5,empirical_random
synthetic_empirical_928,76,2,3.25,empirical_random
synthetic_empirical_929,127,1,2.4,empirical_random
synthetic_empirical_930,238,1,3.5,empirical_random
synthetic_empirical_931,276,2,10.555555555555555,empirical_random
synthetic_empirical_932,10,1,10.77777777777778,empirical_random
synthetic_empirical_933,13,2,2.9166666666666665,empirical_random
synthetic_empirical_934,10,3,3.8983050847457625,empirical_random
synthetic_empirical_935,189,2,8.0,empirical_random
synthetic_empirical_936,38,1,22.0,empirical_random
synthetic_empirical_937,30,1,4.7,empirical_random
synthetic_empirical_938,12,1,2.6875,empirical_random
synthetic_empirical_939,121,2,2.7246376811594204,empirical_random
synthetic_empirical_940,119,2,8.1,empirical_random
synthetic_empirical_941,72,2,86.0,empirical_random
synthetic_empirical_942,7,4,7.0,empirical_random
synthetic_empirical_943,955,2,3.888888888888889,empirical_random
synthetic_empirical_944,29,1,15.0,empirical_random
synthetic_empirical_945,12,3,21.0,empirical_random
synthetic_empirical_946,101,2,7.0,empirical_random
synthetic_empirical_947,17,1,4.282051282051282,empirical_random
synthetic_empirical_948,43,2,64.0,empirical_random
synthetic_empirical_949,132,2,72.0,empirical_random
synthetic_empirical_950,23,1,3.8666666666666663,empirical_random
synthetic_empirical_951,165,1,3.8666666666666663,empirical_random
synthetic_empirical_952,3,1,1.5,empirical_random
synthetic_empirical_953,16,2,95.0,empirical_random
synthetic_empirical_954,155,2,15.0,empirical_random
synthetic_empirical_955,15,2,8.75,empirical_random
synthetic_empirical_956,127,1,2.3684210526315788,empirical_random
synthetic_empirical_957,42,1,4.75,empirical_random
synthetic_empirical_958,363,2,3.125,empirical_random
synthetic_empirical_959,358,3,12.0,empirical_random
synthetic_empirical_960,46,3,12.0,empirical_random
synthetic_empirical_961,12,2,34.0,empirical_random
synthetic_empirical_962,161,1,3.6206896551724137,empirical_random
synthetic_empirical_963,29,2,43.0,empirical_random
synthetic_empirical_964,30,1,3.0,empirical_random
synthetic_empirical_965,6,1,2.8421052631578947,empirical_random
synthetic_empirical_966,195,2,4.0,empirical_random
synthetic_empirical_967,22,2,1.803921568627451,empirical_random
synthetic_empirical_968,44,5,3.8983050847457625,empirical_random
synthetic_empirical_969,99,3,3.488888888888889,empirical_random
synthetic_empirical_970,25,1,6.741176470588235,empirical_random
synthetic_empirical_971,288,3,3.870967741935484,empirical_random
synthetic_empirical_972,67,1,3.3529411764705883,empirical_random
synthetic_empirical_973,33,1,3.2285714285714286,empirical_random
synthetic_empirical_974,45,1,3.0,empirical_random
synthetic_empirical_975,106,3,2.4242424242424243,empirical_random
synthetic_empirical_976,238,2,11.0,empirical_random
synthetic_empirical_977,7,3,2.4,empirical_random
synthetic_empirical_978,1832,2,4.0,empirical_random
synthetic_empirical_979,30,3,14.0,empirical_random
synthetic_empirical_980,76,2,14.0,empirical_random
synthetic_empirical_981,10,1,7.578947368421052,empirical_random
synthetic_empirical_982,155,3,10.666666666666666,empirical_random
synthetic_empirical_983,8,2,11.0,empirical_random
synthetic_empirical_984,15,1,2.4,empirical_random
synthetic_empirical_985,25,2,3.3157894736842106,empirical_random
synthetic_empirical_986,16,1,13.5,empirical_random
synthetic_empirical_987,8,1,1.5,empirical_random
synthetic_empirical_988,41,3,7.0,empirical_random
synthetic_empirical_989,87,3,65.0,empirical_random
synthetic_empirical_990,195,3,2.833333333333333,empirical_random
synthetic_empirical_991,16,1,3.0,empirical_random
synthetic_empirical_992,36,3,4.375,empirical_random
synthetic_empirical_993,20,1,2.5,empirical_random
synthetic_empirical_994,30,2,2.655172413793104,empirical_random
synthetic_empirical_995,45,3,3.6944444444444446,empirical_random
synthetic_empirical_996,46,2,30.0,empirical_random
synthetic_empirical_997,38,1,3.5,empirical_random
synthetic_empirical_998,15,2,34.0,empirical_random
synthetic_empirical_999,69,3,17.4,empirical_random
