kfg_id,provenance_display,geo_zone,cluster_label,n_cords,n_pattern_types,n_unique_colors,numeric_coverage,frac_broken,sub_ratio,group_size,iso_score,lof_score,z_max,z_flag_feature,iso_flagged,lof_flagged,z_flagged,n_methods_flagged,anomaly_class
KH0284,Unknown,,Simple,54,1,4,1.0,0.0,0.0,18.0,0.4062668886060602,1.693642358164465,1.9845100898007204,group_size,False,False,False,0,Normal
KH0285,Unknown,,Simple,61,1,4,1.0,0.0,0.0,0.0,0.3564297316892873,1.0917657777432281,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0286,Unknown,,Simple,72,1,5,1.0,0.0,0.0,0.0,0.3579000212544698,1.145198080606722,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0287,Unknown,,Simple,105,4,4,1.0,0.0,0.0,8.75,0.39976774600473153,1.219951275028219,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0288,Unknown,,Complex,115,4,2,0.991304347826087,0.0608695652173913,0.0,0.0,0.47036744111084483,2.306273598983625,4.368987965027369,n_groups,False,True,True,2,High-confidence
KH0289,Unknown,,Complex,180,4,4,0.9777777777777776,0.0611111111111111,0.0,0.0,0.5017482641126431,2.522498401625488,7.125512346121879,n_groups,False,True,True,2,High-confidence
KH0290,Unknown,,Simple,42,3,16,0.8571428571428571,0.0476190476190476,0.0,2.8,0.3758319392380274,1.1644563285596579,1.1628097402695583,n_colors,False,False,False,0,Normal
KH0291,Unknown,,Simple,38,2,7,0.7631578947368421,0.1052631578947368,0.0,0.0,0.34546481025511067,0.9886355970104536,0.40085770159015277,n_colors,False,False,False,0,Normal
KH0292,Unknown,,Simple,24,1,2,0.7083333333333334,0.1666666666666666,0.0,0.0,0.35494051598918386,1.018969594442861,0.869062362875523,n_colors,False,False,False,0,Normal
KH0293,Atarco,Ica & Paracas,Simple,42,4,2,1.0,0.0238095238095238,0.0,5.25,0.3869905719602316,1.1353463831071084,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0294,"Arica, Chile (Playa Miller 6)",Arica & N. Chile,Complex,275,4,29,0.7927272727272727,0.0,0.391025641025641,17.333333333333332,0.5810023088751797,1.5075701460996949,3.950823536908532,n_subsidiaries,True,False,True,2,High-confidence
KH0295,Unknown,,Simple,256,2,23,0.6015625,0.01171875,0.45454545454545453,11.916666666666666,0.5844084366567741,1.6181024217671411,4.223526229990835,n_subsidiaries,True,False,True,2,High-confidence
KH0296,Unknown,,Simple,136,5,12,0.7279411764705882,0.1102941176470588,0.0,0.375,0.37903866642092204,1.0439858811890632,1.1628097402695583,n_colors,False,False,False,0,Normal
KH0297,Huaquerones,Central Coast,Simple,114,5,16,0.7456140350877193,0.1842105263157894,0.0,0.09090909090909091,0.4082182113640396,1.0870868159466476,2.1787457918420987,n_colors,False,False,False,0,Normal
KH0298,Huaquerones,Central Coast,Simple,41,4,2,0.7560975609756098,0.0,0.0,0.0,0.36096993739830063,1.0327572427990286,0.869062362875523,n_colors,False,False,False,0,Normal
KH0299,Huaquerones,Central Coast,Simple,23,1,4,0.9565217391304348,0.0869565217391304,0.0,0.16666666666666666,0.3512730475067463,1.0312624453164572,0.8649553243226767,numeric_coverage,False,False,False,0,Normal
KH0300,Unknown,,Simple,111,4,5,0.5135135135135135,0.063063063063063,0.0,0.0,0.3623386496003537,1.0878819266403998,1.0909888337006919,numeric_coverage,False,False,False,0,Normal
KH0301,Huaquerones,Central Coast,Simple,74,3,5,0.6621621621621622,0.1081081081081081,0.0,0.42857142857142855,0.3479898736564212,1.0378643919096038,0.4346839637008082,numeric_coverage,False,False,False,0,Normal
KH0302,Huaquerones,Central Coast,Simple,6,0,1,0.6666666666666666,0.1666666666666666,0.0,0.0,0.3766657361824014,1.0850353053254513,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0303,Huaquerones,Central Coast,Simple,35,3,4,0.6285714285714286,0.0285714285714285,0.0,0.5,0.3511330407060494,1.0369397971277015,0.6964301973751741,frac_broken,False,False,False,0,Normal
KH0304,Huaquerones,Central Coast,Simple,35,2,6,0.6285714285714286,0.0571428571428571,0.0,0.75,0.347486329173629,1.0010508709663453,0.5829918174410417,numeric_coverage,False,False,False,0,Normal
KH0305,Unknown,,Simple,73,4,4,0.6986301369863014,0.0136986301369863,0.0,0.0,0.35897406794912334,1.0465927322825936,0.7641583799791352,frac_broken,False,False,False,0,Normal
KH0306,Huaquerones,Central Coast,Simple,33,2,9,0.696969696969697,0.0,0.0,0.2,0.35273119812519904,1.0249810113574953,0.8265396007985731,frac_broken,False,False,False,0,Normal
KH0307,Huaquerones,Central Coast,Simple,26,0,4,0.0,0.0384615384615384,0.0,0.0,0.4143281115236186,1.0644986144739303,3.358223839154835,numeric_coverage,False,False,True,1,Candidate
KH0308,Huaquerones,Central Coast,Simple,26,0,25,0.0,0.0,0.0,0.0,0.45533784462147303,1.1356889764451772,3.358223839154835,numeric_coverage,False,False,True,1,Candidate
KH0309,Huaquerones,Central Coast,Simple,66,4,8,0.9696969696969696,0.0151515151515151,0.0,0.3333333333333333,0.38104770622315814,1.0784903228348819,0.9231258362163058,numeric_coverage,False,False,False,0,Normal
KH0310,Unknown,,Simple,74,1,8,0.4864864864864865,0.027027027027027,0.0,0.0,0.37814894902968427,1.1409924557863813,1.2103169918824888,numeric_coverage,False,False,False,0,Normal
KH0311,Huaquerones,Central Coast,Simple,79,4,7,0.8987341772151899,0.0886075949367088,0.0,0.65,0.355694063030711,1.0063470096977123,0.6121904108394862,n_pattern_types,False,False,False,0,Normal
KH0312,Huaquerones,Central Coast,Simple,13,0,2,0.9230769230769232,0.0,0.0,0.0,0.37977057387354024,1.3100749924034818,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0313,Huaquerones,Central Coast,Simple,24,1,3,1.0,0.0,0.0,0.0,0.3518667605964284,1.0016945680632268,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0314,Unknown,,Simple,25,0,2,0.48,0.32,0.0,2.1666666666666665,0.3950155234157629,1.1931756999121563,1.2389557498461201,numeric_coverage,False,False,False,0,Normal
KH0315,Huaquerones,Central Coast,Simple,11,0,5,0.6363636363636364,0.1818181818181818,0.0,0.0,0.3656059310902274,1.0725443007185131,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0316,Huaquerones,Central Coast,Simple,31,3,4,0.8387096774193549,0.2580645161290322,0.0,0.14285714285714285,0.3457900971461727,1.0083162808592114,0.41408204123464654,n_cords,False,False,False,0,Normal
KH0317,Huaquerones,Central Coast,Simple,14,3,4,0.5,0.0,0.0,0.0,0.3633446295744894,1.056827348469915,1.1506529127915903,numeric_coverage,False,False,False,0,Normal
KH0318,Huaquerones,Central Coast,Simple,7,0,5,0.4285714285714285,0.0,0.0,0.25,0.3781088046583695,1.0379611395535744,1.46602018798634,numeric_coverage,False,False,False,0,Normal
KH0319,Huaquerones,Central Coast,Simple,44,0,13,0.0,0.0,0.0,0.0,0.43081900022402386,1.0969375213867778,3.358223839154835,numeric_coverage,False,False,True,1,Candidate
KH0320,"Arica, Chile (Playa Miller 6)",Arica & N. Chile,Simple,23,0,10,0.7391304347826086,0.0434782608695652,0.0625,2.6666666666666665,0.39037886404589833,1.100981027214638,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0321,Unknown,,Complex,273,5,18,0.9377289377289376,0.0549450549450549,0.0,7.5625,0.4604649182195247,1.206208435123005,1.9247617789489637,n_colors,False,False,False,0,Normal
KH0322,Unknown,,Simple,107,5,8,0.8691588785046729,0.0934579439252336,0.0,0.0,0.3678560880344356,1.0110068395235678,1.061510287946314,n_pattern_types,False,False,False,0,Normal
KH0323,Santa,North Peru Coast,Complex,370,6,63,0.8675675675675676,0.0783783783783783,0.0,1.1428571428571428,0.5339464287267843,1.3795787848614847,2.961915066323214,n_unique_colors,False,False,False,0,Normal
KH0324,Santa,North Peru Coast,Simple,102,2,14,0.8725490196078431,0.1176470588235294,0.0,48.0,0.48737750218013154,1.6373117200047562,5.956868918412136,group_size,False,False,True,1,Candidate
KH0325,Santa,North Peru Coast,Complex,288,7,22,0.8263888888888888,0.1319444444444444,0.0,9.11111111111111,0.4607977434073924,1.1581968970278576,2.1787457918420987,n_colors,False,False,False,0,Normal
KH0326,Santa,North Peru Coast,Simple,131,4,36,0.9389312977099236,0.1603053435114503,0.0,5.75,0.42073468682312676,1.1639521125644023,1.4520908101953638,n_unique_colors,False,False,False,0,Normal
KH0327,Santa,North Peru Coast,Simple,125,4,19,0.648,0.12,0.0,11.666666666666666,0.4133038189646767,1.2010330975649857,1.1628097402695583,n_colors,False,False,False,0,Normal
KH0328,Santa,North Peru Coast,Simple,61,0,6,0.819672131147541,0.0163934426229508,0.0,1.0,0.3632839134061878,1.1188796000106473,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0329,Unknown,,Complex,1227,8,129,0.2754686226568867,0.0782396088019559,0.0502092050209205,79.66666666666667,0.7855970737738479,4.153779783343806,16.759900883930953,n_pendants,True,True,True,3,High-confidence
KH0330,Unknown,,Simple,69,1,19,0.6956521739130435,0.3623188405797101,0.29411764705882354,4.857142857142857,0.4588044071171829,1.3827402870683552,1.4167937531626933,n_colors,False,False,False,0,Normal
KH0331,Unknown,,Simple,26,1,11,0.9230769230769232,0.0,0.0,0.0,0.3643868387567413,1.1225230846808905,0.8265396007985731,frac_broken,False,False,False,0,Normal
KH0332,Unknown,,Simple,57,0,20,0.8771929824561403,0.2456140350877192,0.6060606060606061,11.0,0.5389856677520154,1.6015788468388483,2.686713817628369,n_colors,True,False,False,1,Candidate
KH0333,Unknown,,Complex,230,5,50,0.6652173913043479,0.1782608695652174,0.24166666666666667,12.0,0.5433617186315165,1.3288760042192584,2.234962646706101,n_unique_colors,True,False,False,1,Candidate
KH0334,Unknown,,Simple,9,0,6,0.5555555555555556,0.4444444444444444,0.0,2.0,0.3856859187215643,1.1471636502914442,1.197384452454306,frac_broken,False,False,False,0,Normal
KH0335,Unknown,,Simple,4,0,4,1.0,0.0,0.0,0.0,0.3610551076321327,0.9844614225517706,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0336,Unknown,,Simple,5,0,4,0.8,0.8,0.0,0.5,0.4133491729566234,1.0639875766787283,2.8165236950566097,frac_broken,False,False,False,0,Normal
KH0337,Unknown,,Simple,3,0,3,1.0,0.0,0.0,0.0,0.3616127241945049,1.0128589358531543,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0338,Unknown,,Simple,75,3,5,0.6133333333333333,0.9066666666666666,0.0,1.0,0.43714161688074105,1.0125646281943124,3.3022654678373002,frac_broken,False,False,True,1,Candidate
KH0339,Unknown,,Simple,55,0,9,0.6181818181818182,0.2,0.2702702702702703,12.333333333333334,0.4471200647311546,1.5136192037824285,1.234175644396342,group_size,False,False,False,0,Normal
KH0340,Unknown,,Simple,31,2,23,0.935483870967742,0.1612903225806451,0.07142857142857142,14.0,0.4513518831624246,1.468023677527662,2.1787457918420987,n_colors,False,False,False,0,Normal
KH0341,Unknown,,Simple,4,0,1,1.0,0.25,0.0,0.0,0.3785405170564277,1.2512127451540334,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0342,Unknown,,Simple,10,1,5,1.0,0.0,0.0,0.0,0.35267659097499504,1.0306545040663522,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0343,Unknown,,Simple,28,3,5,0.9285714285714286,0.0714285714285714,0.0,0.25,0.35046988273876895,0.9986959090041182,0.7415507383769052,numeric_coverage,False,False,False,0,Normal
KH0344,Unknown,,Simple,7,0,2,1.0,0.0,0.0,0.0,0.3609638095380788,1.0145400472886037,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0345,Unknown,,Simple,33,0,9,0.3636363636363636,0.1515151515151515,0.045454545454545456,11.0,0.43770228768445746,1.4504195454483888,1.7527177108906573,numeric_coverage,False,False,False,0,Normal
KH0346,Unknown,,Simple,89,6,7,0.9550561797752808,0.0561797752808988,0.0,0.0,0.3836014034255568,1.0409935815392275,1.510830165053142,n_pattern_types,False,False,False,0,Normal
KH0347,Unknown,,Simple,149,1,11,0.436241610738255,0.7248322147651006,0.0,0.0,0.43664465152769405,1.1871814838829113,2.4742224457816255,frac_broken,False,False,False,0,Normal
KH0348,Unknown,,Simple,76,6,7,1.0,0.0263157894736842,0.0,0.0,0.3987592478629126,1.0589206050888866,1.510830165053142,n_pattern_types,False,False,False,0,Normal
KH0349,Nazca,Nazca & Far South,Complex,866,9,37,0.8348729792147807,0.0658198614318706,0.05742574257425743,16.29032258064516,0.6851686200539626,2.4571124796532926,8.668683023069859,n_pendants,True,True,True,3,High-confidence
KH0350,Nazca,Nazca & Far South,Complex,260,7,56,0.473076923076923,0.2961538461538461,0.0,2.5625,0.5426156335733557,1.416738120169338,2.940697830521504,n_colors,True,False,False,1,Candidate
KH0351,Pachacamac,Central Coast,Simple,55,1,9,0.3454545454545454,0.3272727272727272,0.04,2.5,0.427388086032642,1.260677562951271,1.8329930173038662,numeric_coverage,False,False,False,0,Normal
KH0352,Unknown,,Simple,157,5,41,0.7707006369426752,0.3312101910828025,0.013157894736842105,9.5,0.47379153461672235,1.1846071668675928,1.9247617789489637,n_colors,False,False,False,0,Normal
KH0353,Unknown,,Simple,43,1,14,0.7906976744186046,0.2790697674418604,0.0,10.5,0.4101949269115797,1.3918298508454803,1.6707777660558285,n_colors,False,False,False,0,Normal
KH0354,Paracas,Ica & Paracas,Simple,16,0,14,0.6875,0.0625,0.0,0.42857142857142855,0.37291576296407414,1.0915277629926345,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0355,Paracas,Ica & Paracas,Simple,12,1,10,0.8333333333333334,0.0833333333333333,0.0,0.25,0.3602409819645315,1.0231366459617104,0.7357692204809974,n_pattern_types,False,False,False,0,Normal
KH0356,Paracas,Ica & Paracas,Simple,23,2,4,0.3043478260869565,0.6086956521739131,0.0,2.3333333333333335,0.41396434456487846,1.0728867168886351,2.0144850144119903,numeric_coverage,False,False,False,0,Normal
KH0357,Paracas,Ica & Paracas,Simple,24,4,3,0.9166666666666666,0.1666666666666666,0.0,0.0,0.35416607179610354,1.0152346880875223,0.6889895258444467,numeric_coverage,False,False,False,0,Normal
KH0358,Paracas,Ica & Paracas,Complex,321,6,18,0.8753894080996885,0.1308411214953271,0.06944444444444445,3.130434782608696,0.4916726456950381,1.200807917465228,2.1921206111610863,n_pendants,False,False,False,0,Normal
KH0359,Paracas,Ica & Paracas,Complex,304,5,29,0.8453947368421053,0.1217105263157894,0.0234375,2.6122448979591835,0.48531875571913213,1.2491022146337596,2.1787457918420987,n_colors,False,False,False,0,Normal
KH0360,Huacho,Central Coast,Simple,77,4,7,0.6363636363636364,0.5064935064935064,1.0,0.5,0.4680504287540505,1.5815182575211,2.4663457715480157,sub_ratio,False,False,False,0,Normal
KH0361,Nazca,Nazca & Far South,Simple,40,1,8,0.8,0.05,0.0,3.4,0.36200614264109127,1.023412927168859,0.7357692204809974,n_pattern_types,False,False,False,0,Normal
KH0362,Nazca,Nazca & Far South,Simple,218,3,8,0.7339449541284404,0.5779816513761468,0.013888888888888888,36.0,0.531573713111672,1.5289756680639746,4.36792538696757,group_size,False,False,True,1,Candidate
KH0363,Pachacamac,Central Coast,Simple,65,2,4,0.7230769230769231,0.5692307692307692,0.0,0.5,0.37343494458519066,0.9979866918773354,1.7656400520214606,frac_broken,False,False,False,0,Normal
KH0364,Pachacamac,Central Coast,Simple,44,1,5,0.2272727272727272,0.1363636363636363,0.0,0.2,0.38342308810066505,1.0264351144327284,2.3547825089897243,numeric_coverage,False,False,False,0,Normal
KH0365,Paracas,Ica & Paracas,Simple,8,0,1,1.0,0.0,0.0,0.0,0.3665806599273859,0.9523236235569648,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0366,Unknown,,Simple,24,2,10,0.7083333333333334,0.375,0.0,0.0,0.361198467519692,1.0172335205699654,0.8811463191335437,frac_broken,False,False,False,0,Normal
KH0367,Unknown,,Simple,45,3,5,0.4222222222222222,0.4444444444444444,0.0,0.6666666666666666,0.3829608740403542,1.0859303127872422,1.4940528346703172,numeric_coverage,False,False,False,0,Normal
KH0368,Unknown,,Simple,14,1,6,0.7857142857142857,0.2142857142857142,0.0,0.0,0.3492003625837787,1.0143207976675188,0.7357692204809974,n_pattern_types,False,False,False,0,Normal
KH0369,"Arica, Chile (Playa Miller 6)",Arica & N. Chile,Simple,126,3,22,0.6825396825396826,0.0952380952380952,0.4888888888888889,6.428571428571429,0.49032548677721105,1.272243939034611,2.432729804735234,n_colors,False,False,False,0,Normal
KH0370,Lluta Valley,Arica & N. Chile,Simple,89,5,5,0.7415730337078652,0.4831460674157303,0.06451612903225806,3.4444444444444446,0.40292254926751386,1.0733948201213197,1.3736250301252027,frac_broken,False,False,False,0,Normal
KH0371,Lluta Valley,Arica & N. Chile,Simple,105,5,6,0.6857142857142857,0.419047619047619,0.05405405405405406,3.0833333333333335,0.40193238572974177,1.0931397576955937,1.0817316494112843,frac_broken,False,False,False,0,Normal
KH0372,Lluta Valley,Arica & N. Chile,Simple,100,4,4,0.68,0.46,0.10810810810810811,3.7,0.41702916763759157,1.05250467102405,1.2682217943181568,frac_broken,False,False,False,0,Normal
KH0373,"Arica, Chile (Playa Miller 6)",Arica & N. Chile,Simple,57,1,11,0.7017543859649122,0.1228070175438596,0.0,48.0,0.48030283950435954,1.6534874763230825,5.956868918412136,group_size,False,False,True,1,Candidate
KH0374,Chancay (Central Coast),Central Coast,Simple,13,1,4,1.0,0.0769230769230769,0.0,0.0,0.3528965101530561,0.9973897842448398,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0375,Chancay (Central Coast),Central Coast,Simple,8,0,2,0.75,0.25,0.0,1.5,0.3661483335251309,1.0307427539263052,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0376,Chancay (Central Coast),Central Coast,Simple,5,0,2,1.0,0.2,0.5,1.0,0.4283330991836626,1.8019426705455388,1.1850890975878252,n_pattern_types,False,True,False,1,Candidate
KH0377,Chancay (Central Coast),Central Coast,Simple,33,2,6,0.8484848484848485,0.0,1.0,2.0,0.4471592540474652,1.5940403655820419,2.4663457715480157,sub_ratio,False,False,False,0,Normal
KH0378,Cuzco,Southern Highlands,Simple,32,0,16,0.5625,0.3125,0.0,2.5,0.3906721887882044,1.213415139686009,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0379,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,104,1,10,0.2211538461538461,0.0384615384615384,0.0,0.2857142857142857,0.39733070178236857,1.0980931992343592,2.3817982371095536,numeric_coverage,False,False,False,0,Normal
KH0380,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,47,1,3,0.5106382978723404,0.0638297872340425,0.0,2.25,0.3641293662759148,0.9952745392332719,1.103683318613649,numeric_coverage,False,False,False,0,Normal
KH0381,Unknown,,Simple,33,2,5,0.8787878787878788,0.6363636363636364,0.0,1.0,0.37822432504249914,1.017742284883204,2.0713516572680493,frac_broken,False,False,False,0,Normal
KH0382,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,125,1,30,0.928,0.064,0.38666666666666666,75.0,0.6107093666267466,1.9845192234013402,9.531991864162409,group_size,True,True,True,3,High-confidence
KH0383,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,133,2,16,0.8421052631578947,0.0601503759398496,0.3058823529411765,42.5,0.5410913095932894,1.4764881842034694,5.228603133166709,group_size,True,False,True,2,High-confidence
KH0384,Pisco Valley,Cañete–Pisco,Complex,96,3,2,1.0,0.0,0.0,0.0,0.46418148784144697,2.4577738720020545,3.5632346843997427,n_groups,False,True,True,2,High-confidence
KH0385,Acari,Nazca & Far South,Simple,58,5,15,0.9482758620689656,0.1034482758620689,0.0,0.9285714285714286,0.3933962501217515,1.1090641112244628,1.061510287946314,n_pattern_types,False,False,False,0,Normal
KH0386,Belli Collection,,Simple,91,5,5,0.6263736263736264,0.4285714285714285,0.7307692307692307,1.2380952380952381,0.49154512957047536,1.39633920680597,1.751391675174152,sub_ratio,False,False,False,0,Normal
KH0387,Unknown,,Simple,59,4,8,0.423728813559322,0.847457627118644,0.06666666666666667,1.3636363636363635,0.45682338845767817,1.0879026072132694,3.0326376193870015,frac_broken,False,False,True,1,Candidate
KH0388,Unknown,,Simple,11,3,2,0.7272727272727273,0.0,0.0,1.3333333333333333,0.35215442893173493,1.0491643446830792,0.869062362875523,n_colors,False,False,False,0,Normal
KH0389,Hda. Ullujalla / Callengo,Cañete–Pisco,Complex,264,6,17,0.7272727272727273,0.4128787878787879,0.7878787878787878,1.9411764705882353,0.5820343217757058,1.473694757431697,3.3372424774733496,n_subsidiaries,True,False,True,2,High-confidence
KH0390,Unknown,,Simple,25,2,5,1.0,0.0,0.0,4.0,0.3590627789243645,1.154991224536881,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0391,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,20,1,4,0.95,0.15,0.0,4.0,0.3593177518322516,1.0693858851289317,0.8361609209353297,numeric_coverage,False,False,False,0,Normal
KH0392,Hda. Ullujalla / Callengo,Cañete–Pisco,Simple,33,2,7,0.5151515151515151,0.6666666666666666,0.0,1.0,0.39178659067834115,1.003538667425762,2.2093464790807458,frac_broken,False,False,False,0,Normal
KH0393,Unknown,,Simple,66,2,10,0.5606060606060606,0.8787878787878788,0.15384615384615385,1.0,0.46437797756288784,1.0111218323399755,3.17531023176962,frac_broken,False,False,True,1,Candidate
KH0394,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,20,1,2,0.9,0.5,0.0,0.0,0.3730086758980825,1.1729103170854287,1.450374959110916,frac_broken,False,False,False,0,Normal
KH0395,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,35,2,7,0.6857142857142857,0.7142857142857143,0.0,1.25,0.38850278157673135,1.0033175650816213,2.4261954847864113,frac_broken,False,False,False,0,Normal
KH0396,Tambo Colorado,Cañete–Pisco,Simple,14,0,1,0.7857142857142857,0.2142857142857142,0.0,4.5,0.38558271655483106,1.073266526997988,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0397,Tambo Colorado,Cañete–Pisco,Simple,10,1,3,1.0,0.0,0.0,0.0,0.35376005187116,1.0180896714140324,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0398,Tambo Colorado,Cañete–Pisco,Simple,25,0,2,0.0,0.28,0.0,0.06666666666666667,0.4487386912261366,1.1268535944583367,3.358223839154835,numeric_coverage,False,False,True,1,Candidate
KH0399,Tambo Colorado,Cañete–Pisco,Simple,5,0,1,0.6,0.0,0.0,0.0,0.37854298964279653,1.0356197553004443,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0400,Unknown,,Simple,25,3,4,0.88,0.2,0.0,3.5,0.35222558078224425,1.0173346525409568,0.5271009912444756,numeric_coverage,False,False,False,0,Normal
KH0401,Unknown,,Simple,15,0,4,0.6666666666666666,0.8666666666666667,0.0,0.0,0.42185158363892805,1.0596009254975798,3.1201123030445417,frac_broken,False,False,True,1,Candidate
KH0402,Ica Valley (Hda. Callango / Ocucaje),Ica & Paracas,Simple,17,1,7,0.8235294117647058,0.8235294117647058,0.0,0.0,0.40363480486289044,1.042927392818629,2.9236726155229382,frac_broken,False,False,False,0,Normal
KH0403,Unknown,,Simple,7,0,3,1.0,0.5714285714285714,0.0,0.0,0.3928518254258356,1.2798168674513755,1.7756484676694142,frac_broken,False,False,False,0,Normal
KH0404,La Molina,Central Coast,Complex,225,6,8,0.7733333333333333,0.28,0.4583333333333333,5.333333333333333,0.5228881238985164,1.3062471048441915,2.791837091308743,n_subsidiaries,False,False,False,0,Normal
KH0405,Chancay / Huando (Gaffron),Central Coast,Simple,30,2,8,0.9333333333333332,0.0333333333333333,0.0,0.0,0.3508195866427503,1.0507924094660543,0.762575223389888,numeric_coverage,False,False,False,0,Normal
KH0406,Ica / Cajamarquilla,Ica & Paracas,Simple,40,4,3,0.65,0.025,0.0,0.75,0.3627342080738146,1.041856250908078,0.869062362875523,n_colors,False,False,False,0,Normal
KH0407,Ica,Ica & Paracas,Simple,19,2,3,0.8421052631578947,0.0,0.0,0.3333333333333333,0.3461085323605319,1.041866848859193,0.8265396007985731,frac_broken,False,False,False,0,Normal
KH0408,Ica Valley (near Callango),Ica & Paracas,Complex,151,7,10,0.8807947019867549,0.1920529801324503,0.047619047619047616,13.125,0.46247099888885035,1.233651059636292,1.9601500421599698,n_pattern_types,False,False,False,0,Normal
KH0409,Unknown,,Simple,68,1,9,0.7352941176470589,0.0735294117647058,0.0,0.0,0.35559876085726894,1.0122540414895904,0.7357692204809974,n_pattern_types,False,False,False,0,Normal
KH0410,Unknown,,Simple,40,0,2,0.275,0.2,0.0,0.0,0.40321199121921364,1.0891713552440312,2.1440598296550504,numeric_coverage,False,False,False,0,Normal
KH0411,Unknown,,Simple,28,4,3,0.8214285714285714,0.25,0.0,0.0,0.35606557295758456,1.0456664433611027,0.6150783499823879,n_colors,False,False,False,0,Normal
KH0412,Unknown,,Simple,7,1,5,1.0,0.2857142857142857,0.0,0.0,0.36470022470477503,1.1610691661114472,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0413,Unknown,,Simple,9,1,6,1.0,0.2222222222222222,0.0,1.0,0.36735334732801495,1.126568642507241,1.0569180135716543,numeric_coverage,False,False,False,0,Normal
KH0414,Unknown,,Simple,12,2,8,0.75,0.1666666666666666,0.0,3.0,0.35447207376380174,1.0192770802040767,0.5509108286723271,n_cords,False,False,False,0,Normal
KH0415,Chuquitanta,Central Coast,Simple,90,3,33,0.9333333333333332,0.0444444444444444,0.1346153846153846,52.0,0.5438057006298236,1.574788505544242,6.486516762226991,group_size,True,False,True,2,High-confidence
KH0416,Cajamarquilla,Central Coast,Simple,15,0,2,0.9333333333333332,0.0,0.0,0.0,0.3652169950428363,1.0792797857101477,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0417,Cajamarquilla,Central Coast,Simple,18,0,3,0.0,0.2222222222222222,0.0,0.0,0.4290238660496688,1.0717248192080018,3.358223839154835,numeric_coverage,False,False,True,1,Candidate
KH0418,Cajamarquilla,Central Coast,Simple,12,0,4,0.25,0.0,0.0,0.0,0.4015160970892671,1.0730527201731184,2.2544383759732125,numeric_coverage,False,False,False,0,Normal
KH0419,Cajamarquilla,Central Coast,Simple,8,0,3,1.0,0.0,0.0,0.0,0.36869210656922285,0.952055269169084,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0420,Chuquitanta,Central Coast,Simple,30,3,7,0.8,0.4,0.0,0.0,0.3542230870387235,1.0117665314153412,0.9949920471290182,frac_broken,False,False,False,0,Normal
KH0421,Chancay (Central Coast),Central Coast,Simple,33,2,8,0.9090909090909092,0.2727272727272727,0.0,0.0,0.35588674920840896,1.0361704759118135,0.6555414815056102,numeric_coverage,False,False,False,0,Normal
KH0422,Unknown,,Simple,39,4,9,0.8717948717948718,0.7692307692307693,0.058823529411764705,2.125,0.41998730503288745,1.1351019748081175,2.6764058759852567,frac_broken,False,False,False,0,Normal
KH0423,Unknown,,Simple,16,0,9,0.75,0.0,0.0,3.0,0.36997954351553364,1.1256113861898691,1.1850890975878252,n_pattern_types,False,False,False,0,Normal
KH0424,Chancay (Hda. Huando),Central Coast,Simple,63,3,7,0.7777777777777778,0.2698412698412698,0.0,0.29411764705882354,0.35602662827256326,1.0202722773563813,0.402271431533532,frac_broken,False,False,False,0,Normal
